brand,level_1,TimeIdx,clicks,quantity,sales,cr,aov,idx_clicks,idx_cr,idx_aov,Level,Year,level_2
huawei,40.0,41,140.0,1.0,653.01,0.007142857142857143,653.01,0.5728660070434345,1.6155673477286498,3.334237834560099,Daily,Overall,
huawei,41.0,42,138.0,0.0,0.0,0.0,0.0,0.564682206942814,0.0,0.0,Daily,Overall,
huawei,42.0,43,150.0,0.0,0.0,0.0,0.0,0.613785007546537,0.0,0.0,Daily,Overall,
huawei,43.0,44,135.0,2.0,1639.0900000000001,0.014814814814814815,819.5450000000001,0.5524065067918833,3.350806350844607,4.184557581238506,Daily,Overall,
huawei,44.0,45,99.0,1.0,479.67,0.010101010101010102,479.67,0.4050981049807144,2.284640693757687,2.449172083281179,Daily,Overall,
huawei,45.0,46,163.0,0.0,0.0,0.0,0.0,0.6669797082005702,0.0,0.0,Daily,Overall,
huawei,46.0,47,139.0,1.0,719.1,0.007194244604316547,719.1,0.5687741069931243,1.627190134402957,3.6716902142879397,Daily,Overall,
huawei,47.0,48,121.0,1.0,91.08,0.008264462809917356,91.08,0.49511990608753986,1.8692514767108346,0.46505012476337854,Daily,Overall,
huawei,48.0,49,191.0,0.0,0.0,0.0,0.0,0.7815529096092572,0.0,0.0,Daily,Overall,
huawei,49.0,50,192.0,1.0,80.89,0.005208333333333333,80.89,0.7856448096595674,1.1780178577188072,0.4130204720257981,Daily,Overall,
huawei,50.0,51,146.0,0.0,0.0,0.0,0.0,0.597417407345296,0.0,0.0,Daily,Overall,
huawei,51.0,52,116.0,0.0,0.0,0.0,0.0,0.4746604058359886,0.0,0.0,Daily,Overall,
huawei,52.0,53,140.0,0.0,0.0,0.0,0.0,0.5728660070434345,0.0,0.0,Daily,Overall,
huawei,53.0,54,119.0,0.0,0.0,0.0,0.0,0.48693610598691933,0.0,0.0,Daily,Overall,
huawei,54.0,55,126.0,2.0,912.82,0.015873015873015872,456.41,0.515579406339091,3.590149661619222,2.33040763552101,Daily,Overall,
huawei,55.0,56,192.0,0.0,0.0,0.0,0.0,0.7856448096595674,0.0,0.0,Daily,Overall,
huawei,56.0,57,153.0,0.0,0.0,0.0,0.0,0.6260607076974677,0.0,0.0,Daily,Overall,
huawei,57.0,58,137.0,0.0,0.0,0.0,0.0,0.5605903068925038,0.0,0.0,Daily,Overall,
huawei,58.0,59,124.0,0.0,0.0,0.0,0.0,0.5073956062384706,0.0,0.0,Daily,Overall,
huawei,59.0,60,282.0,1.0,449.91,0.0035460992907801418,449.91,1.1539158141874895,0.8020547116383367,2.2972189463360966,Daily,Overall,
huawei,60.0,61,173.0,0.0,0.0,0.0,0.0,0.7078987087036727,0.0,0.0,Daily,Overall,
huawei,61.0,62,192.0,3.0,2342.59,0.015625,780.8633333333333,0.7856448096595674,3.5340535731564215,3.9870508409070524,Daily,Overall,
huawei,62.0,63,128.0,0.0,0.0,0.0,0.0,0.5237632064397115,0.0,0.0,Daily,Overall,
huawei,63.0,64,176.0,1.0,478.06,0.005681818181818182,478.06,0.7201744088546034,1.2851103902386989,2.440951500267685,Daily,Overall,
huawei,64.0,65,176.0,0.0,0.0,0.0,0.0,0.7201744088546034,0.0,0.0,Daily,Overall,
huawei,65.0,66,177.0,3.0,1139.3,0.01694915254237288,379.76666666666665,0.7242663089049136,3.8335496386781522,1.9390704404293557,Daily,Overall,
huawei,66.0,67,153.0,1.0,539.1,0.006535947712418301,539.1,0.6260607076974677,1.478296919490268,2.7526188214749383,Daily,Overall,
huawei,67.0,68,210.0,1.0,1275.11,0.004761904761904762,1275.11,0.8592990105651518,1.0770448984857668,6.510650687165477,Daily,Overall,
huawei,68.0,69,140.0,1.0,747.12,0.007142857142857143,747.12,0.5728660070434345,1.6155673477286498,3.81475899443583,Daily,Overall,
huawei,69.0,70,157.0,0.0,0.0,0.0,0.0,0.6424283078987088,0.0,0.0,Daily,Overall,
huawei,70.0,71,250.0,1.0,559.69,0.004,559.69,1.0229750125775616,0.904717714728044,2.857750376908381,Daily,Overall,
huawei,71.0,72,145.0,0.0,0.0,0.0,0.0,0.5933255072949858,0.0,0.0,Daily,Overall,
huawei,72.0,73,142.0,1.0,44.35,0.007042253521126761,44.35,0.5810498071440551,1.592812878042331,0.2264489792847589,Daily,Overall,
huawei,73.0,74,136.0,0.0,0.0,0.0,0.0,0.5564984068421935,0.0,0.0,Daily,Overall,
huawei,74.0,75,108.0,0.0,0.0,0.0,0.0,0.44192520543350666,0.0,0.0,Daily,Overall,
huawei,75.0,76,108.0,0.0,0.0,0.0,0.0,0.44192520543350666,0.0,0.0,Daily,Overall,
huawei,76.0,77,95.0,0.0,0.0,0.0,0.0,0.3887305047794734,0.0,0.0,Daily,Overall,
huawei,77.0,78,113.0,1.0,527.12,0.008849557522123894,527.12,0.46238470568505785,2.001587864442575,2.691449514331051,Daily,Overall,
huawei,78.0,79,126.0,1.0,175.91,0.007936507936507936,175.91,0.515579406339091,1.795074830809611,0.8981880483874168,Daily,Overall,
huawei,79.0,80,113.0,2.0,589.73,0.017699115044247787,294.865,0.46238470568505785,4.00317572888515,1.5055665902322533,Daily,Overall,
huawei,80.0,81,114.0,0.0,0.0,0.0,0.0,0.46647660573536814,0.0,0.0,Daily,Overall,
huawei,81.0,82,79.0,2.0,278.9,0.02531645569620253,139.45,0.3232601039745095,5.726061485620531,0.7120250318209611,Daily,Overall,
huawei,82.0,83,131.0,1.0,99.0,0.007633587786259542,99.0,0.5360389065906424,1.72656052429016,0.5054892660471506,Daily,Overall,
huawei,83.0,84,82.0,0.0,0.0,0.0,0.0,0.3355358041254402,0.0,0.0,Daily,Overall,
huawei,84.0,85,105.0,0.0,0.0,0.0,0.0,0.4296495052825759,0.0,0.0,Daily,Overall,
huawei,85.0,86,165.0,0.0,0.0,0.0,0.0,0.6751635083011907,0.0,0.0,Daily,Overall,
huawei,86.0,87,129.0,0.0,0.0,0.0,0.0,0.5278551064900218,0.0,0.0,Daily,Overall,
huawei,87.0,88,129.0,0.0,0.0,0.0,0.0,0.5278551064900218,0.0,0.0,Daily,Overall,
huawei,88.0,89,142.0,0.0,0.0,0.0,0.0,0.5810498071440551,0.0,0.0,Daily,Overall,
huawei,89.0,90,127.0,0.0,0.0,0.0,0.0,0.5196713063894013,0.0,0.0,Daily,Overall,
huawei,90.0,91,147.0,0.0,0.0,0.0,0.0,0.6015093073956063,0.0,0.0,Daily,Overall,
huawei,91.0,92,207.0,0.0,0.0,0.0,0.0,0.8470233104142211,0.0,0.0,Daily,Overall,
huawei,92.0,93,220.5,0.0,0.0,0.0,0.0,0.9022639610934093,0.0,0.0,Daily,Overall,
huawei,93.0,94,204.0,0.0,0.0,0.0,0.0,0.8347476102632904,0.0,0.0,Daily,Overall,
huawei,94.0,95,156.0,0.0,0.0,0.0,0.0,0.6383364078483985,0.0,0.0,Daily,Overall,
huawei,95.0,96,149.0,0.0,0.0,0.0,0.0,0.6096931074962267,0.0,0.0,Daily,Overall,
huawei,96.0,97,173.5,2.0,228.08,0.011527377521613832,114.04,0.7099446587288278,2.607255662040472,0.5822827868688591,Daily,Overall,
huawei,97.0,98,134.0,0.0,0.0,0.0,0.0,0.5483146067415731,0.0,0.0,Daily,Overall,
huawei,98.0,99,130.0,1.0,329.0,0.007692307692307693,329.0,0.5319470065403321,1.7398417590923922,1.6798582679748744,Daily,Overall,
huawei,99.0,100,138.0,0.0,0.0,0.0,0.0,0.564682206942814,0.0,0.0,Daily,Overall,
huawei,100.0,101,138.5,0.0,0.0,0.0,0.0,0.5667281569679692,0.0,0.0,Daily,Overall,
huawei,101.0,102,100.0,1.0,764.1,0.01,764.1,0.40919000503102465,2.26179428682011,3.90145806249119,Daily,Overall,
huawei,102.0,103,185.0,0.0,0.0,0.0,0.0,0.7570015093073956,0.0,0.0,Daily,Overall,
huawei,103.0,104,628.0,1.0,629.1,0.0015923566878980893,629.1,2.569713231594835,0.3601583259267691,3.212154517881439,Daily,Overall,
huawei,104.0,105,127.0,1.0,179.99,0.007874015748031496,179.99,0.5196713063894013,1.7809403833229212,0.9190203332911783,Daily,Overall,
huawei,105.0,106,131.0,1.0,329.0,0.007633587786259542,329.0,0.5360389065906424,1.72656052429016,1.6798582679748744,Daily,Overall,
huawei,106.0,107,140.0,0.0,0.0,0.0,0.0,0.5728660070434345,0.0,0.0,Daily,Overall,
huawei,107.0,108,95.0,0.0,0.0,0.0,0.0,0.3887305047794734,0.0,0.0,Daily,Overall,
huawei,108.0,109,104.0,1.0,79.9,0.009615384615384616,79.9,0.42555760523226566,2.1748021988654904,0.4079655793653266,Daily,Overall,
huawei,109.0,110,60.0,0.0,0.0,0.0,0.0,0.2455140030186148,0.0,0.0,Daily,Overall,
huawei,110.0,111,71.0,0.0,0.0,0.0,0.0,0.29052490357202754,0.0,0.0,Daily,Overall,
huawei,111.0,112,80.0,0.0,0.0,0.0,0.0,0.32735200402481973,0.0,0.0,Daily,Overall,
huawei,112.0,113,83.0,0.0,0.0,0.0,0.0,0.33962770417575044,0.0,0.0,Daily,Overall,
huawei,113.0,114,115.0,2.0,599.18,0.017391304347826087,299.59,0.4705685057856784,3.933555281426278,1.5296922142935943,Daily,Overall,
huawei,114.0,115,60.0,0.0,0.0,0.0,0.0,0.2455140030186148,0.0,0.0,Daily,Overall,
huawei,115.0,116,63.0,0.0,0.0,0.0,0.0,0.2577897031695455,0.0,0.0,Daily,Overall,
huawei,116.0,117,73.0,1.0,703.12,0.0136986301369863,703.12,0.298708703672648,3.0983483381097394,3.590097098414874,Daily,Overall,
huawei,117.0,118,82.0,0.0,0.0,0.0,0.0,0.3355358041254402,0.0,0.0,Daily,Overall,
huawei,118.0,119,64.0,0.0,0.0,0.0,0.0,0.26188160321985576,0.0,0.0,Daily,Overall,
huawei,119.0,120,78.0,0.0,0.0,0.0,0.0,0.31916820392419926,0.0,0.0,Daily,Overall,
huawei,120.0,121,56.0,1.0,527.12,0.017857142857142856,527.12,0.2291464028173738,4.038918369321625,2.691449514331051,Daily,Overall,
huawei,121.0,122,69.0,0.0,0.0,0.0,0.0,0.282341103471407,0.0,0.0,Daily,Overall,
huawei,122.0,123,78.0,0.0,0.0,0.0,0.0,0.31916820392419926,0.0,0.0,Daily,Overall,
huawei,123.0,124,74.0,0.0,0.0,0.0,0.0,0.30280060372295825,0.0,0.0,Daily,Overall,
huawei,124.0,125,58.0,0.0,0.0,0.0,0.0,0.2373302029179943,0.0,0.0,Daily,Overall,
huawei,125.0,126,68.0,0.0,0.0,0.0,0.0,0.27824920342109677,0.0,0.0,Daily,Overall,
huawei,126.0,127,94.0,0.0,0.0,0.0,0.0,0.38463860472916317,0.0,0.0,Daily,Overall,
huawei,127.0,128,184.0,0.0,0.0,0.0,0.0,0.7529096092570854,0.0,0.0,Daily,Overall,
huawei,128.0,129,205.0,0.0,0.0,0.0,0.0,0.8388395103136006,0.0,0.0,Daily,Overall,
huawei,129.0,130,140.0,1.0,386.1,0.007142857142857143,386.1,0.5728660070434345,1.6155673477286498,1.9714081375838874,Daily,Overall,
huawei,130.0,131,146.0,0.0,0.0,0.0,0.0,0.597417407345296,0.0,0.0,Daily,Overall,
huawei,131.0,132,162.0,0.0,0.0,0.0,0.0,0.6628878081502599,0.0,0.0,Daily,Overall,
huawei,132.0,133,136.0,0.0,0.0,0.0,0.0,0.5564984068421935,0.0,0.0,Daily,Overall,
huawei,133.0,134,145.0,1.0,149.47,0.006896551724137931,149.47,0.5933255072949858,1.559858128841455,0.7631866726875516,Daily,Overall,
huawei,134.0,135,190.0,2.0,655.2,0.010526315789473684,327.6,0.7774610095589468,2.380836091389589,1.6727099349196621,Daily,Overall,
huawei,135.0,136,122.0,0.0,0.0,0.0,0.0,0.4992118061378501,0.0,0.0,Daily,Overall,
huawei,136.0,137,109.0,0.0,0.0,0.0,0.0,0.4460171054838169,0.0,0.0,Daily,Overall,
huawei,137.0,138,99.0,1.0,129.0,0.010101010101010102,129.0,0.4050981049807144,2.284640693757687,0.6586678315159842,Daily,Overall,
huawei,138.0,139,93.0,2.0,378.1,0.021505376344086023,189.05,0.38054670467885293,4.864073735097011,0.9652802600627659,Daily,Overall,
huawei,139.0,140,121.0,1.0,17.91,0.008264462809917356,17.91,0.49511990608753986,1.8692514767108346,0.09144760358489361,Daily,Overall,
huawei,140.0,141,120.0,0.0,0.0,0.0,0.0,0.4910280060372296,0.0,0.0,Daily,Overall,
huawei,141.0,142,89.0,0.0,0.0,0.0,0.0,0.3641791044776119,0.0,0.0,Daily,Overall,
huawei,142.0,143,96.0,0.0,0.0,0.0,0.0,0.3928224048297837,0.0,0.0,Daily,Overall,
huawei,143.0,144,116.0,1.0,206.1,0.008620689655172414,206.1,0.4746604058359886,1.9498226610518188,1.0523367447708862,Daily,Overall,
huawei,144.0,145,111.0,0.0,0.0,0.0,0.0,0.4542009055844374,0.0,0.0,Daily,Overall,
huawei,145.0,146,93.0,0.0,0.0,0.0,0.0,0.38054670467885293,0.0,0.0,Daily,Overall,
huawei,146.0,147,80.0,1.0,668.09,0.0125,668.09,0.32735200402481973,2.8272428585251372,3.4112355934690997,Daily,Overall,
huawei,147.0,148,109.0,0.0,0.0,0.0,0.0,0.4460171054838169,0.0,0.0,Daily,Overall,
huawei,148.0,149,102.0,1.0,649.0,0.00980392156862745,649.0,0.4173738051316452,2.217445379235402,3.3137629663090986,Daily,Overall,
huawei,149.0,150,81.0,0.0,0.0,0.0,0.0,0.33144390407512997,0.0,0.0,Daily,Overall,
huawei,150.0,151,58.0,0.0,0.0,0.0,0.0,0.2373302029179943,0.0,0.0,Daily,Overall,
huawei,151.0,152,76.0,0.0,0.0,0.0,0.0,0.3109844038235787,0.0,0.0,Daily,Overall,
huawei,152.0,153,69.0,0.0,0.0,0.0,0.0,0.282341103471407,0.0,0.0,Daily,Overall,
huawei,153.0,154,82.0,0.0,0.0,0.0,0.0,0.3355358041254402,0.0,0.0,Daily,Overall,
huawei,154.0,155,85.0,1.0,584.1,0.011764705882352941,584.1,0.347811504276371,2.660934455082482,2.982386669678189,Daily,Overall,
huawei,155.0,156,170.0,1.0,404.1,0.0058823529411764705,404.1,0.695623008552742,1.330467227541241,2.0633152768651875,Daily,Overall,
huawei,156.0,157,160.0,0.0,0.0,0.0,0.0,0.6547040080496395,0.0,0.0,Daily,Overall,
huawei,157.0,158,96.0,0.0,0.0,0.0,0.0,0.3928224048297837,0.0,0.0,Daily,Overall,
huawei,158.0,159,106.0,1.0,341.1,0.009433962264150943,341.1,0.43374140533288613,2.133768195113311,1.7416402893806373,Daily,Overall,
huawei,159.0,160,94.0,0.0,0.0,0.0,0.0,0.38463860472916317,0.0,0.0,Daily,Overall,
huawei,160.0,161,78.0,0.0,0.0,0.0,0.0,0.31916820392419926,0.0,0.0,Daily,Overall,
huawei,161.0,162,91.0,3.0,1698.51,0.03296703296703297,566.17,0.37236290457823246,7.456464681824538,2.890836947049649,Daily,Overall,
huawei,162.0,163,101.0,2.0,233.01,0.019801980198019802,116.505,0.4132819050813349,4.478800567960613,0.5948689589982149,Daily,Overall,
huawei,163.0,164,111.0,0.0,0.0,0.0,0.0,0.4542009055844374,0.0,0.0,Daily,Overall,
huawei,164.0,165,91.0,0.0,0.0,0.0,0.0,0.37236290457823246,0.0,0.0,Daily,Overall,
huawei,165.0,166,175.0,2.0,208.0,0.011428571428571429,104.0,0.7160825088042931,2.58490775636584,0.5310190269586229,Daily,Overall,
huawei,166.0,167,101.0,1.0,44.1,0.009900990099009901,44.1,0.4132819050813349,2.2394002839803067,0.22517249123918529,Daily,Overall,
huawei,167.0,168,95.0,0.0,0.0,0.0,0.0,0.3887305047794734,0.0,0.0,Daily,Overall,
huawei,168.0,169,92.0,0.0,0.0,0.0,0.0,0.3764548046285427,0.0,0.0,Daily,Overall,
huawei,169.0,170,184.0,0.0,0.0,0.0,0.0,0.7529096092570854,0.0,0.0,Daily,Overall,
huawei,170.0,171,174.0,1.0,179.0,0.005747126436781609,179.0,0.7119906087539829,1.2998817740345459,0.9139654406307066,Daily,Overall,
huawei,171.0,172,111.0,1.0,571.12,0.009009009009009009,571.12,0.4542009055844374,2.0376525106487478,2.9161114103520065,Daily,Overall,
huawei,172.0,173,114.0,0.0,0.0,0.0,0.0,0.46647660573536814,0.0,0.0,Daily,Overall,
huawei,173.0,174,95.0,1.0,879.12,0.010526315789473684,879.12,0.3887305047794734,2.380836091389589,4.488744682498697,Daily,Overall,
huawei,174.0,175,83.0,0.0,0.0,0.0,0.0,0.33962770417575044,0.0,0.0,Daily,Overall,
huawei,175.0,176,97.0,0.0,0.0,0.0,0.0,0.39691430488009394,0.0,0.0,Daily,Overall,
huawei,176.0,177,104.0,0.0,0.0,0.0,0.0,0.42555760523226566,0.0,0.0,Daily,Overall,
huawei,177.0,178,93.0,0.0,0.0,0.0,0.0,0.38054670467885293,0.0,0.0,Daily,Overall,
huawei,178.0,179,64.0,0.0,0.0,0.0,0.0,0.26188160321985576,0.0,0.0,Daily,Overall,
huawei,179.0,180,72.0,0.0,0.0,0.0,0.0,0.2946168036223378,0.0,0.0,Daily,Overall,
huawei,180.0,181,65.0,0.0,0.0,0.0,0.0,0.26597350327016606,0.0,0.0,Daily,Overall,
huawei,181.0,182,146.0,0.0,0.0,0.0,0.0,0.597417407345296,0.0,0.0,Daily,Overall,
huawei,182.0,183,155.0,2.0,339.68,0.012903225806451613,169.84,0.6342445077980883,2.9184442410582063,0.8671949186408895,Daily,Overall,
huawei,183.0,184,148.0,1.0,139.92,0.006756756756756757,139.92,0.6056012074459165,1.5282393829865608,0.7144248293466394,Daily,Overall,
huawei,184.0,185,117.0,0.0,0.0,0.0,0.0,0.47875230588629886,0.0,0.0,Daily,Overall,
huawei,185.0,186,105.0,0.0,0.0,0.0,0.0,0.4296495052825759,0.0,0.0,Daily,Overall,
huawei,186.0,187,121.5,2.0,376.64,0.01646090534979424,188.32,0.497165856112695,3.7231181676051195,0.9615529149696909,Daily,Overall,
huawei,187.0,188,109.0,0.0,0.0,0.0,0.0,0.4460171054838169,0.0,0.0,Daily,Overall,
huawei,188.0,189,154.0,0.0,0.0,0.0,0.0,0.630152607747778,0.0,0.0,Daily,Overall,
huawei,189.0,190,181.0,0.0,0.0,0.0,0.0,0.7406339091061547,0.0,0.0,Daily,Overall,
huawei,190.0,191,189.0,0.0,0.0,0.0,0.0,0.7733691095086366,0.0,0.0,Daily,Overall,
huawei,191.0,192,158.0,2.0,768.88,0.012658227848101266,384.44,0.646520207949019,2.8630307428102655,1.9629322569612786,Daily,Overall,
huawei,192.0,193,111.0,0.0,0.0,0.0,0.0,0.4542009055844374,0.0,0.0,Daily,Overall,
huawei,193.0,194,108.0,0.0,0.0,0.0,0.0,0.44192520543350666,0.0,0.0,Daily,Overall,
huawei,194.0,195,161.0,3.0,363.2,0.018633540372670808,121.06666666666666,0.6587959080999497,4.21452351581387,0.6181606108697815,Daily,Overall,
huawei,195.0,196,128.0,1.0,227.92,0.0078125,227.92,0.5237632064397115,1.7670267865782108,1.163748621388551,Daily,Overall,
huawei,196.0,197,179.0,0.0,0.0,0.0,0.0,0.7324501090055342,0.0,0.0,Daily,Overall,
huawei,197.0,198,199.0,2.0,175.12,0.010050251256281407,87.56,0.8142881100117391,2.2731600872563917,0.4470771730817021,Daily,Overall,
huawei,198.0,199,242.0,0.0,0.0,0.0,0.0,0.9902398121750797,0.0,0.0,Daily,Overall,
huawei,199.0,200,150.0,1.0,483.12,0.006666666666666667,483.12,0.613785007546537,1.5078628578800732,2.466787618310095,Daily,Overall,
huawei,200.0,201,105.0,0.0,0.0,0.0,0.0,0.4296495052825759,0.0,0.0,Daily,Overall,
huawei,201.0,202,140.0,0.0,0.0,0.0,0.0,0.5728660070434345,0.0,0.0,Daily,Overall,
huawei,202.0,203,124.0,0.0,0.0,0.0,0.0,0.5073956062384706,0.0,0.0,Daily,Overall,
huawei,203.0,204,146.0,0.0,0.0,0.0,0.0,0.597417407345296,0.0,0.0,Daily,Overall,
huawei,204.0,205,144.0,1.0,879.12,0.006944444444444444,879.12,0.5892336072446756,1.5706904769584096,4.488744682498697,Daily,Overall,
huawei,205.0,206,164.0,1.0,967.12,0.006097560975609756,967.12,0.6710716082508804,1.3791428578171403,4.938068474540609,Daily,Overall,
huawei,206.0,207,150.0,1.0,66.76,0.006666666666666667,66.76,0.613785007546537,1.5078628578800732,0.34087336768997756,Daily,Overall,
huawei,207.0,208,118.0,2.0,524.48,0.01694915254237288,262.24,0.4828442059366091,3.8335496386781522,1.3389849002848968,Daily,Overall,
huawei,208.0,209,107.0,1.0,351.12,0.009345794392523364,351.12,0.43783330538319637,2.113826436280476,1.7928019302472276,Daily,Overall,
huawei,209.0,210,159.0,2.0,479.1,0.012578616352201259,239.55,0.6506121079993292,2.8450242601510816,1.2231308452686358,Daily,Overall,
huawei,210.0,211,137.0,3.0,1075.74,0.021897810218978103,358.58,0.5605903068925038,4.952834204715569,1.830892333527144,Daily,Overall,
huawei,211.0,212,160.0,0.0,0.0,0.0,0.0,0.6547040080496395,0.0,0.0,Daily,Overall,
huawei,212.0,213,215.0,0.0,0.0,0.0,0.0,0.879758510816703,0.0,0.0,Daily,Overall,
huawei,213.0,214,157.0,0.0,0.0,0.0,0.0,0.6424283078987088,0.0,0.0,Daily,Overall,
huawei,214.0,215,160.0,0.0,0.0,0.0,0.0,0.6547040080496395,0.0,0.0,Daily,Overall,
huawei,215.0,216,167.0,0.0,0.0,0.0,0.0,0.6833473084018112,0.0,0.0,Daily,Overall,
huawei,216.0,217,144.0,1.0,157.52,0.006944444444444444,157.52,0.5892336072446756,1.5706904769584096,0.8042895877550219,Daily,Overall,
huawei,217.0,218,175.0,0.0,0.0,0.0,0.0,0.7160825088042931,0.0,0.0,Daily,Overall,
huawei,218.0,219,196.0,1.0,75.93,0.00510204081632653,75.93,0.8020124098608084,1.1539766769490356,0.3876949492016177,Daily,Overall,
huawei,219.0,220,172.0,0.0,0.0,0.0,0.0,0.7038068086533624,0.0,0.0,Daily,Overall,
huawei,220.0,221,174.0,0.0,0.0,0.0,0.0,0.7119906087539829,0.0,0.0,Daily,Overall,
huawei,221.0,222,146.0,0.0,0.0,0.0,0.0,0.597417407345296,0.0,0.0,Daily,Overall,
huawei,222.0,223,172.0,0.0,0.0,0.0,0.0,0.7038068086533624,0.0,0.0,Daily,Overall,
huawei,223.0,224,161.0,0.0,0.0,0.0,0.0,0.6587959080999497,0.0,0.0,Daily,Overall,
huawei,224.0,225,149.0,1.0,87.12,0.006711409395973154,87.12,0.6096931074962267,1.5179827428322885,0.4448305541214926,Daily,Overall,
huawei,225.0,226,180.0,1.0,312.7,0.005555555555555556,312.7,0.7365420090558444,1.2565523815667277,1.5966312474034747,Daily,Overall,
huawei,226.0,227,159.0,0.0,0.0,0.0,0.0,0.6506121079993292,0.0,0.0,Daily,Overall,
huawei,227.0,228,169.0,1.0,263.12,0.005917159763313609,263.12,0.6915311085024317,1.3383398146864556,1.3434781382053158,Daily,Overall,
huawei,228.0,229,196.0,0.0,0.0,0.0,0.0,0.8020124098608084,0.0,0.0,Daily,Overall,
huawei,229.0,230,210.0,0.0,0.0,0.0,0.0,0.8592990105651518,0.0,0.0,Daily,Overall,
huawei,230.0,231,195.0,0.0,0.0,0.0,0.0,0.7979205098104981,0.0,0.0,Daily,Overall,
huawei,231.0,232,279.0,1.0,449.1,0.0035842293906810036,449.1,1.1416401140365589,0.8106789558495018,2.293083125068438,Daily,Overall,
huawei,232.0,233,244.0,0.0,0.0,0.0,0.0,0.9984236122757002,0.0,0.0,Daily,Overall,
huawei,233.0,234,494.0,1.0,809.1,0.0020242914979757085,809.1,2.021398624853262,0.45785309449799794,4.1312259106944405,Daily,Overall,
huawei,234.0,235,403.0,2.0,1143.03,0.004962779156327543,571.515,1.6490357202750294,1.1224785542531563,2.918128261464013,Daily,Overall,
huawei,235.0,236,348.0,0.0,0.0,0.0,0.0,1.4239812175079658,0.0,0.0,Daily,Overall,
huawei,236.0,237,356.0,4.0,1570.8,0.011235955056179775,392.7,1.4567164179104477,2.541341895303494,2.005107421987031,Daily,Overall,
huawei,237.0,238,446.0,1.0,122.32,0.002242152466367713,122.32,1.82498742243837,0.5071287638610111,0.6245600709382572,Daily,Overall,
huawei,238.0,239,486.0,6.0,1554.9499999999998,0.012345679012345678,259.1583333333333,1.98866342445078,2.792338625703839,1.3232500576431259,Daily,Overall,
huawei,239.0,240,527.0,1.0,166.83,0.0018975332068311196,166.83,2.1564313265135,0.4291829766262068,0.8518260025721832,Daily,Overall,
huawei,240.0,241,738.0,3.0,786.24,0.0040650406504065045,262.08,3.019822237128962,0.9194285718780936,1.3381679479357296,Daily,Overall,
huawei,241.0,242,581.0,0.0,0.0,0.0,0.0,2.3773939292302533,0.0,0.0,Daily,Overall,
huawei,242.0,243,508.0,0.0,0.0,0.0,0.0,2.078685225557605,0.0,0.0,Daily,Overall,
huawei,243.0,244,508.0,3.0,1507.43,0.005905511811023622,502.4766666666667,2.078685225557605,1.3357052874921909,2.565621832718708,Daily,Overall,
huawei,244.0,245,584.0,1.0,357.0,0.0017123287671232876,357.0,2.389669629381184,0.3872935422637174,1.822824929079119,Daily,Overall,
huawei,245.0,246,615.0,4.0,1126.44,0.0065040650406504065,281.61,2.5165185309408016,1.4710857150049494,1.4378871940559403,Daily,Overall,
huawei,246.0,247,627.0,7.0,2379.05,0.011164274322169059,339.86428571428576,2.5656213315445244,2.525129187837443,1.7353307913268021,Daily,Overall,
huawei,247.0,248,519.0,2.0,755.04,0.0038535645472061657,377.52,2.123696126111018,0.8715970276763428,1.927599067859801,Daily,Overall,
huawei,248.0,249,460.0,1.0,442.55,0.002173913043478261,442.55,1.8822740231427135,0.49169441017828475,2.259639138274409,Daily,Overall,
huawei,249.0,250,445.0,0.0,0.0,0.0,0.0,1.8208955223880599,0.0,0.0,Daily,Overall,
huawei,250.0,251,487.0,3.0,1557.93,0.006160164271047228,519.3100000000001,1.99275532450109,1.3933024354127987,2.6515720277873314,Daily,Overall,
huawei,251.0,252,639.0,5.0,1560.99,0.00782472613458529,312.198,2.6147241321482477,1.769792086713701,1.5940680594079628,Daily,Overall,
huawei,252.0,253,589.0,4.0,1275.37,0.006791171477079796,318.8425,2.410129129632735,1.5360232847674768,1.6279945586832183,Daily,Overall,
huawei,253.0,254,487.0,3.0,1040.58,0.006160164271047228,346.85999999999996,1.99275532450109,1.3933024354127987,1.771050573950653,Daily,Overall,
huawei,254.0,255,495.0,7.0,2384.0699999999997,0.014141414141414142,340.58142857142855,2.025490524903572,3.1984969712607616,1.738992488463247,Daily,Overall,
huawei,255.0,256,467.0,3.0,1747.87,0.006423982869379015,582.6233333333333,1.910917323494885,1.4529727752591712,2.9748468802890007,Daily,Overall,
huawei,256.0,257,490.0,5.0,1158.26,0.01020408163265306,231.652,2.0050310246520207,2.307953353898071,1.1828040349328741,Daily,Overall,
huawei,257.0,258,470.0,1.0,348.0,0.002127659574468085,348.0,1.923193023645816,0.4812328269830021,1.7768713594384689,Daily,Overall,
huawei,258.0,259,432.0,3.0,949.88,0.006944444444444444,316.62666666666667,1.7677008217340267,1.5706904769584096,1.6166806196392842,Daily,Overall,
huawei,259.0,260,428.0,3.0,1321.1299999999999,0.007009345794392523,440.3766666666666,1.7513332215327855,1.5853698272103574,2.248542202198222,Daily,Overall,
huawei,260.0,261,501.0,2.0,765.39,0.003992015968063872,382.695,2.0500419252054334,0.9029118909461515,1.9540223704031747,Daily,Overall,
huawei,261.0,262,474.0,8.0,3385.61,0.016877637130801686,423.20125,1.9395606238470569,3.8173743237470203,2.1608453459872394,Daily,Overall,
huawei,262.0,263,463.0,6.0,2665.1000000000004,0.012958963282937365,444.1833333333334,1.8945497232936441,2.9310509116459307,2.267978860172157,Daily,Overall,
